-8.300000e-01 +2.262979e-01 +4.171098e+00 +1.738434e-01 +1.235904e-01 +2.262979e-01 +2.262979e-01 +2.696601e-01
-8.200000e-01 +1.975548e-01 +4.057930e+00 +1.694701e-01 +1.224626e-01 +1.975548e-01 +1.975548e-01 +2.567744e-01
-8.100000e-01 +1.690356e-01 +3.945484e+00 +1.651349e-01 +1.212224e-01 +1.690356e-01 +1.690356e-01 +2.405769e-01
-8.000000e-01 +1.412614e-01 +3.833824e+00 +1.608386e-01 +1.198749e-01 +1.412614e-01 +1.412614e-01 +2.213978e-01
-7.900000e-01 +1.146801e-01 +3.723013e+00 +1.565821e-01 +1.184255e-01 +1.146801e-01 +1.146801e-01 +1.996431e-01
-7.800000e-01 +8.966946e-02 +3.613111e+00 +1.523660e-01 +1.168797e-01 +8.966946e-02 +8.966946e-02 +1.757849e-01
-7.700000e-01 +6.653956e-02 +3.504177e+00 +1.481913e-01 +1.152431e-01 +6.653956e-02 +6.653956e-02 +1.503490e-01
-7.600000e-01 +4.553634e-02 +3.396268e+00 +1.440585e-01 +1.135215e-01 +4.553634e-02 +4.553634e-02 +1.239017e-01
-7.500000e-01 +2.684539e-02 +3.289440e+00 +1.399685e-01 +1.117209e-01 +2.684539e-02 +2.684539e-02 +9.703508e-02
-7.400000e-01 +1.059595e-02 +3.183746e+00 +1.359220e-01 +1.098472e-01 +1.059595e-02 +1.059595e-02 +7.035191e-02
-7.300000e-01 -3.134792e-03 +3.079239e+00 +1.319196e-01 +1.079065e-01 -3.134792e-03 -3.134792e-03 +4.444964e-02
-7.200000e-01 -1.431732e-02 +2.975968e+00 +1.279620e-01 +1.059050e-01 -1.431732e-02 -1.431732e-02 +1.990512e-02
-7.100000e-01 -2.296528e-02 +2.873982e+00 +1.240499e-01 +1.038488e-01 -2.296528e-02 -2.296528e-02 -2.740468e-03
-7.000000e-01 -2.913098e-02 +2.773328e+00 +1.201839e-01 +1.017441e-01 -2.913098e-02 -2.913098e-02 -2.299547e-02
-6.900000e-01 -3.290092e-02 +2.674052e+00 +1.163647e-01 +9.959709e-02 -3.290092e-02 -3.290092e-02 -4.043037e-02
-6.800000e-01 -3.439131e-02 +2.576195e+00 +1.125927e-01 +9.741379e-02 -3.439131e-02 -3.439131e-02 -5.468856e-02
-6.700000e-01 -3.374377e-02 +2.479801e+00 +1.088686e-01 +9.520027e-02 -3.374377e-02 -3.374377e-02 -6.549514e-02
-6.600000e-01 -3.112117e-02 +2.384910e+00 +1.051930e-01 +9.296250e-02 -3.112117e-02 -3.112117e-02 -7.266338e-02
-6.500000e-01 -2.670357e-02 +2.291558e+00 +1.015664e-01 +9.070632e-02 -2.670357e-02 -2.670357e-02 -7.609875e-02
-6.400000e-01 -2.068436e-02 +2.199784e+00 +9.798924e-02 +8.843748e-02 -2.068436e-02 -2.068436e-02 -7.580040e-02
-6.300000e-01 -1.326667e-02 +2.109622e+00 +9.446213e-02 +8.616156e-02 -1.326667e-02 -1.326667e-02 -7.186008e-02
-6.200000e-01 -4.659923e-03 +2.021104e+00 +9.098551e-02 +8.388398e-02 -4.659923e-03 -4.659923e-03 -6.445852e-02
-6.100000e-01 +4.923343e-03 +1.934263e+00 +8.755986e-02 +8.160998e-02 +4.923343e-03 +4.923343e-03 -5.385949e-02
-6.000000e-01 +1.527042e-02 +1.849128e+00 +8.418561e-02 +7.934461e-02 +1.527042e-02 +1.527042e-02 -4.040152e-02
-5.900000e-01 +2.617110e-02 +1.765727e+00 +8.086319e-02 +7.709271e-02 +2.617110e-02 +2.617110e-02 -2.448791e-02
-5.800000e-01 +3.742015e-02 +1.684086e+00 +7.759302e-02 +7.485887e-02 +3.742015e-02 +3.742015e-02 -6.574906e-03
-5.700000e-01 +4.881950e-02 +1.604230e+00 +7.437547e-02 +7.264747e-02 +4.881950e-02 +4.881950e-02 +1.284121e-02
-5.600000e-01 +6.018013e-02 +1.526181e+00 +7.121093e-02 +7.046259e-02 +6.018013e-02 +6.018013e-02 +3.323799e-02
-5.500000e-01 +7.132382e-02 +1.449961e+00 +6.809974e-02 +6.830810e-02 +7.132382e-02 +7.132382e-02 +5.408112e-02
-5.400000e-01 +8.208456e-02 +1.375589e+00 +6.504224e-02 +6.618753e-02 +8.208456e-02 +8.208456e-02 +7.483871e-02
-5.300000e-01 +9.230979e-02 +1.303083e+00 +6.203874e-02 +6.410418e-02 +9.230979e-02 +9.230979e-02 +9.499527e-02
-5.200000e-01 +1.018613e-01 +1.232459e+00 +5.908953e-02 +6.206101e-02 +1.018613e-01 +1.018613e-01 +1.140648e-01
-5.100000e-01 +1.106161e-01 +1.163730e+00 +5.619490e-02 +6.006072e-02 +1.106161e-01 +1.106161e-01 +1.316030e-01
-5.000000e-01 +1.184670e-01 +1.096909e+00 +5.335510e-02 +5.810566e-02 +1.184670e-01 +1.184670e-01 +1.472175e-01
-4.900000e-01 +1.253226e-01 +1.032008e+00 +5.057037e-02 +5.619791e-02 +1.253226e-01 +1.253226e-01 +1.605770e-01
-4.800000e-01 +1.311079e-01 +9.690351e-01 +4.784093e-02 +5.433922e-02 +1.311079e-01 +1.311079e-01 +1.714178e-01
-4.700000e-01 +1.357641e-01 +9.079976e-01 +4.516699e-02 +5.253101e-02 +1.357641e-01 +1.357641e-01 +1.795487e-01
-4.600000e-01 +1.392484e-01 +8.489013e-01 +4.254872e-02 +5.077442e-02 +1.392484e-01 +1.392484e-01 +1.848536e-01
-4.500000e-01 +1.415336e-01 +7.917502e-01 +3.998629e-02 +4.907024e-02 +1.415336e-01 +1.415336e-01 +1.872916e-01
-4.400000e-01 +1.426077e-01 +7.365464e-01 +3.747984e-02 +4.741899e-02 +1.426077e-01 +1.426077e-01 +1.868951e-01
-4.300000e-01 +1.424736e-01 +6.832905e-01 +3.502951e-02 +4.582085e-02 +1.424736e-01 +1.424736e-01 +1.837664e-01
-4.200000e-01 +1.411476e-01 +6.319812e-01 +3.263540e-02 +4.427572e-02 +1.411476e-01 +1.411476e-01 +1.780711e-01
-4.100000e-01 +1.386594e-01 +5.826155e-01 +3.029760e-02 +4.278320e-02 +1.386594e-01 +1.386594e-01 +1.700315e-01
-4.000000e-01 +1.350510e-01 +5.351888e-01 +2.801618e-02 +4.134260e-02 +1.350510e-01 +1.350510e-01 +1.599173e-01
-3.900000e-01 +1.303753e-01 +4.896948e-01 +2.579120e-02 +3.995298e-02 +1.303753e-01 +1.303753e-01 +1.480360e-01
-3.800000e-01 +1.246957e-01 +4.461253e-01 +2.362267e-02 +3.861309e-02 +1.246957e-01 +1.246957e-01 +1.347224e-01
-3.700000e-01 +1.180845e-01 +4.044705e-01 +2.151063e-02 +3.732147e-02 +1.180845e-01 +1.180845e-01 +1.203274e-01
-3.600000e-01 +1.106223e-01 +3.647189e-01 +1.945506e-02 +3.607639e-02 +1.106223e-01 +1.106223e-01 +1.052077e-01
-3.500000e-01 +1.023963e-01 +3.268572e-01 +1.745594e-02 +3.487590e-02 +1.023963e-01 +1.023963e-01 +8.971442e-02
-3.400000e-01 +9.349973e-02 +2.908706e-01 +1.551323e-02 +3.371784e-02 +9.349973e-02 +9.349973e-02 +7.418401e-02
-3.300000e-01 +8.403015e-02 +2.567422e-01 +1.362687e-02 +3.259984e-02 +8.403015e-02 +8.403015e-02 +5.892870e-02
-3.200000e-01 +7.408874e-02 +2.244537e-01 +1.179677e-02 +3.151937e-02 +7.408874e-02 +7.408874e-02 +4.422900e-02
-3.100000e-01 +6.377895e-02 +1.939850e-01 +1.002285e-02 +3.047372e-02 +6.377895e-02 +6.377895e-02 +3.032723e-02
-3.000000e-01 +5.320547e-02 +1.653143e-01 +8.304976e-03 +2.946002e-02 +5.320547e-02 +5.320547e-02 +1.742275e-02
-2.900000e-01 +4.247312e-02 +1.384180e-01 +6.643021e-03 +2.847529e-02 +4.247312e-02 +4.247312e-02 +5.668738e-03
-2.800000e-01 +3.168587e-02 +1.132709e-01 +5.036827e-03 +2.751645e-02 +3.168587e-02 +3.168587e-02 -4.829215e-03
-2.700000e-01 +2.094580e-02 +8.984587e-02 +3.486222e-03 +2.658028e-02 +2.094580e-02 +2.094580e-02 -1.401298e-02
-2.600000e-01 +1.035221e-02 +6.811435e-02 +1.991012e-03 +2.566355e-02 +1.035221e-02 +1.035221e-02 -2.187006e-02
-2.500000e-01 +7.280761e-07 +4.804590e-02 +5.509877e-04 +2.476293e-02 +7.280759e-07 +7.280761e-07 -2.843037e-02
-2.400000e-01 -1.001750e-02 +2.960837e-02 -8.340818e-04 +2.387508e-02 -1.001750e-02 -1.001750e-02 -3.376167e-02
-2.300000e-01 -1.961655e-02 +1.276792e-02 -2.164445e-03 +2.299663e-02 -1.961655e-02 -1.961655e-02 -3.796395e-02
-2.200000e-01 -2.871638e-02 -2.511020e-03 -3.440368e-03 +2.212424e-02 -2.871638e-02 -2.871638e-02 -4.116291e-02
-2.100000e-01 -3.724348e-02 -1.626573e-02 -4.662139e-03 +2.125459e-02 -3.724348e-02 -3.724348e-02 -4.350296e-02
-2.000000e-01 -4.513133e-02 -2.853520e-02 -5.830061e-03 +2.038439e-02 -4.513133e-02 -4.513133e-02 -4.513983e-02
-1.900000e-01 -5.232091e-02 -3.936016e-02 -6.944459e-03 +1.951045e-02 -5.232091e-02 -5.232091e-02 -4.623319e-02
-1.800000e-01 -5.876101e-02 -4.878304e-02 -8.005675e-03 +1.862962e-02 -5.876101e-02 -5.876101e-02 -4.693952e-02
-1.700000e-01 -6.440859e-02 -5.684799e-02 -9.014070e-03 +1.773890e-02 -6.440859e-02 -6.440859e-02 -4.740545e-02
-1.600000e-01 -6.922895e-02 -6.360086e-02 -9.970023e-03 +1.683539e-02 -6.922895e-02 -6.922895e-02 -4.776187e-02
-1.500000e-01 -7.319588e-02 -6.908926e-02 -1.087393e-02 +1.591633e-02 -7.319588e-02 -7.319588e-02 -4.811888e-02
-1.400000e-01 -7.629171e-02 -7.336247e-02 -1.172622e-02 +1.497913e-02 -7.629171e-02 -7.629171e-02 -4.856192e-02
-1.300000e-01 -7.850734e-02 -7.647151e-02 -1.252732e-02 +1.402137e-02 -7.850734e-02 -7.850734e-02 -4.914902e-02
-1.200000e-01 -7.984211e-02 -7.846912e-02 -1.327768e-02 +1.304080e-02 -7.984211e-02 -7.984211e-02 -4.990928e-02
-1.100000e-01 -8.030364e-02 -7.940975e-02 -1.397779e-02 +1.203541e-02 -8.030364e-02 -8.030364e-02 -5.084273e-02
-1.000000e-01 -7.990766e-02 -7.934957e-02 -1.462812e-02 +1.100337e-02 -7.990766e-02 -7.990766e-02 -5.192129e-02
-9.000000e-02 -7.867769e-02 -7.834646e-02 -1.522921e-02 +9.943128e-03 -7.867769e-02 -7.867769e-02 -5.309103e-02
-8.000000e-02 -7.664470e-02 -7.646002e-02 -1.578156e-02 +8.853331e-03 -7.664470e-02 -7.664470e-02 -5.427543e-02
-7.000000e-02 -7.384670e-02 -7.375157e-02 -1.628574e-02 +7.732902e-03 -7.384670e-02 -7.384670e-02 -5.537950e-02
-6.000000e-02 -7.032834e-02 -7.028415e-02 -1.674231e-02 +6.581023e-03 -7.032834e-02 -7.032834e-02 -5.629473e-02
-5.000000e-02 -6.614033e-02 -6.612251e-02 -1.715185e-02 +5.397149e-03 -6.614033e-02 -6.614033e-02 -5.690446e-02
-4.000000e-02 -6.133898e-02 -6.133312e-02 -1.751498e-02 +4.181013e-03 -6.133898e-02 -6.133898e-02 -5.708959e-02
-3.000000e-02 -5.598555e-02 -5.598416e-02 -1.783231e-02 +2.932633e-03 -5.598555e-02 -5.598555e-02 -5.673439e-02
-2.000000e-02 -5.014572e-02 -5.014554e-02 -1.810449e-02 +1.652316e-03 -5.014572e-02 -5.014572e-02 -5.573211e-02
-1.000000e-02 -4.388888e-02 -4.388887e-02 -1.833219e-02 +3.406644e-04 -4.388888e-02 -4.388888e-02 -5.399026e-02
+0.000000e+00 -3.728750e-02 -3.728750e-02 -1.851607e-02 -1.001428e-03 -3.728750e-02 -3.728750e-02 -5.143533e-02
+1.000000e-02 -3.041647e-02 -3.041648e-02 -1.865684e-02 -2.372768e-03 -3.041647e-02 -3.041647e-02 -4.801676e-02
+2.000000e-02 -2.335238e-02 -2.335257e-02 -1.875521e-02 -3.771870e-03 -2.335238e-02 -2.335238e-02 -4.371007e-02
+3.000000e-02 -1.617286e-02 -1.617427e-02 -1.881193e-02 -5.196955e-03 -1.617286e-02 -1.617286e-02 -3.851895e-02
+4.000000e-02 -8.955843e-03 -8.961773e-03 -1.882775e-02 -6.645954e-03 -8.955843e-03 -8.955843e-03 -3.247640e-02
+5.000000e-02 -1.778915e-03 -1.797011e-03 -1.880345e-02 -8.116511e-03 -1.778915e-03 -1.778915e-03 -2.564467e-02
+6.000000e-02 +5.281391e-03 +5.236384e-03 -1.873980e-02 -9.605995e-03 +5.281391e-03 +5.281391e-03 -1.811423e-02
+7.000000e-02 +1.215026e-02 +1.205306e-02 -1.863764e-02 -1.111150e-02 +1.215026e-02 +1.215026e-02 -1.000167e-02
+8.000000e-02 +1.875522e-02 +1.856593e-02 -1.849778e-02 -1.262986e-02 +1.875522e-02 +1.875522e-02 -1.446686e-03
+9.000000e-02 +2.502683e-02 +2.468623e-02 -1.832107e-02 -1.415764e-02 +2.502683e-02 +2.502683e-02 +7.391750e-03
+1.000000e-01 +3.089918e-02 +3.032343e-02 -1.810840e-02 -1.569120e-02 +3.089918e-02 +3.089918e-02 +1.633990e-02
+1.100000e-01 +3.631057e-02 +3.538532e-02 -1.786063e-02 -1.722662e-02 +3.631057e-02 +3.631057e-02 +2.521426e-02
+1.200000e-01 +4.120394e-02 +3.977797e-02 -1.757868e-02 -1.875980e-02 +4.120394e-02 +4.120394e-02 +3.382689e-02
+1.300000e-01 +4.552743e-02 +4.340570e-02 -1.726347e-02 -2.028643e-02 +4.552743e-02 +4.552743e-02 +4.199084e-02
+1.400000e-01 +4.923477e-02 +4.617116e-02 -1.691594e-02 -2.180200e-02 +4.923477e-02 +4.923477e-02 +4.952557e-02
+1.500000e-01 +5.228572e-02 +4.797524e-02 -1.653705e-02 -2.330184e-02 +5.228572e-02 +5.228572e-02 +5.626208e-02
+1.600000e-01 +5.464644e-02 +4.871715e-02 -1.612780e-02 -2.478111e-02 +5.464644e-02 +5.464644e-02 +6.204763e-02
+1.700000e-01 +5.628972e-02 +4.829436e-02 -1.568916e-02 -2.623487e-02 +5.628972e-02 +5.628972e-02 +6.674990e-02
+1.800000e-01 +5.719529e-02 +4.660263e-02 -1.522217e-02 -2.765801e-02 +5.719529e-02 +5.719529e-02 +7.026043e-02
+1.900000e-01 +5.734997e-02 +4.353600e-02 -1.472786e-02 -2.904538e-02 +5.734997e-02 +5.734997e-02 +7.249727e-02
+2.000000e-01 +5.674785e-02 +3.898680e-02 -1.420728e-02 -3.039170e-02 +5.674785e-02 +5.674785e-02 +7.340680e-02
+2.100000e-01 +5.539030e-02 +3.284563e-02 -1.366151e-02 -3.169166e-02 +5.539030e-02 +5.539030e-02 +7.296454e-02
+2.200000e-01 +5.328606e-02 +2.500139e-02 -1.309165e-02 -3.293991e-02 +5.328606e-02 +5.328606e-02 +7.117520e-02
+2.300000e-01 +5.045114e-02 +1.534125e-02 -1.249879e-02 -3.413109e-02 +5.045114e-02 +5.045114e-02 +6.807174e-02
+2.400000e-01 +4.690874e-02 +3.750673e-03 -1.188408e-02 -3.525983e-02 +4.690874e-02 +4.690874e-02 +6.371365e-02
+2.500000e-01 +4.268911e-02 -9.886602e-03 -1.124867e-02 -3.632080e-02 +4.268911e-02 +4.268911e-02 +5.818458e-02
+2.600000e-01 +3.782931e-02 -2.568855e-02 -1.059372e-02 -3.730873e-02 +3.782931e-02 +3.782931e-02 +5.158925e-02
+2.700000e-01 +3.237291e-02 -4.377487e-02 -9.920413e-03 -3.821839e-02 +3.237291e-02 +3.237291e-02 +4.404998e-02
+2.800000e-01 +2.636974e-02 -6.426696e-02 -9.229963e-03 -3.904468e-02 +2.636974e-02 +2.636974e-02 +3.570287e-02
+2.900000e-01 +1.987542e-02 -8.728795e-02 -8.523592e-03 -3.978260e-02 +1.987542e-02 +1.987542e-02 +2.669376e-02
+3.000000e-01 +1.295099e-02 -1.129627e-01 -7.802542e-03 -4.042727e-02 +1.295099e-02 +1.295099e-02 +1.717426e-02
+3.100000e-01 +5.662387e-03 -1.414177e-01 -7.068077e-03 -4.097401e-02 +5.662387e-03 +5.662387e-03 +7.297800e-03
+3.200000e-01 -1.920051e-03 -1.727814e-01 -6.321476e-03 -4.141827e-02 -1.920051e-03 -1.920051e-03 -2.783959e-03
+3.300000e-01 -9.722173e-03 -2.071836e-01 -5.564038e-03 -4.175574e-02 -9.722173e-03 -9.722173e-03 -1.292440e-02
+3.400000e-01 -1.766661e-02 -2.447561e-01 -4.797083e-03 -4.198230e-02 -1.766661e-02 -1.766661e-02 -2.298473e-02
+3.500000e-01 -2.567344e-02 -2.856323e-01 -4.021947e-03 -4.209410e-02 -2.567344e-02 -2.567344e-02 -3.283616e-02
+3.600000e-01 -3.366082e-02 -3.299473e-01 -3.239986e-03 -4.208750e-02 -3.366082e-02 -3.366082e-02 -4.236159e-02
+3.700000e-01 -4.154573e-02 -3.778381e-01 -2.452574e-03 -4.195917e-02 -4.154573e-02 -4.154573e-02 -5.145657e-02
+3.800000e-01 -4.924466e-02 -4.294432e-01 -1.661105e-03 -4.170606e-02 -4.924466e-02 -4.924466e-02 -6.002967e-02
+3.900000e-01 -5.667435e-02 -4.849029e-01 -8.669909e-04 -4.132543e-02 -5.667435e-02 -5.667435e-02 -6.800240e-02
+4.000000e-01 -6.375258e-02 -5.443592e-01 -7.166215e-05 -4.081484e-02 -6.375258e-02 -6.375258e-02 -7.530843e-02
+4.100000e-01 -7.039885e-02 -6.079558e-01 +7.234315e-04 -4.017220e-02 -7.039885e-02 -7.039885e-02 -8.189256e-02
+4.200000e-01 -7.653520e-02 -6.758382e-01 +1.516822e-03 -3.939577e-02 -7.653520e-02 -7.653520e-02 -8.770927e-02
+4.300000e-01 -8.208695e-02 -7.481535e-01 +2.307021e-03 -3.848416e-02 -8.208695e-02 -8.208695e-02 -9.272111e-02
+4.400000e-01 -8.698339e-02 -8.250507e-01 +3.092524e-03 -3.743633e-02 -8.698339e-02 -8.698339e-02 -9.689697e-02
+4.500000e-01 -9.115859e-02 -9.066803e-01 +3.871806e-03 -3.625165e-02 -9.115859e-02 -9.115859e-02 -1.002104e-01
+4.600000e-01 -9.455202e-02 -9.931946e-01 +4.643324e-03 -3.492985e-02 -9.455202e-02 -9.455202e-02 -1.026382e-01
+4.700000e-01 -9.710930e-02 -1.084748e+00 +5.405514e-03 -3.347105e-02 -9.710930e-02 -9.710930e-02 -1.041591e-01
+4.800000e-01 -9.878279e-02 -1.181495e+00 +6.156797e-03 -3.187576e-02 -9.878279e-02 -9.878279e-02 -1.047527e-01
+4.900000e-01 -9.953223e-02 -1.283595e+00 +6.895573e-03 -3.014490e-02 -9.953223e-02 -9.953223e-02 -1.043993e-01
+5.000000e-01 -9.932527e-02 -1.391206e+00 +7.620223e-03 -2.827978e-02 -9.932527e-02 -9.932527e-02 -1.030799e-01
+5.100000e-01 -9.813803e-02 -1.504488e+00 +8.329110e-03 -2.628210e-02 -9.813803e-02 -9.813803e-02 -1.007765e-01
+5.200000e-01 -9.595553e-02 -1.623606e+00 +9.020577e-03 -2.415397e-02 -9.595553e-02 -9.595553e-02 -9.747332e-02
+5.300000e-01 -9.277208e-02 -1.748722e+00 +9.692951e-03 -2.189788e-02 -9.277208e-02 -9.277208e-02 -9.315824e-02
+5.400000e-01 -8.859165e-02 -1.880004e+00 +1.034454e-02 -1.951674e-02 -8.859165e-02 -8.859165e-02 -8.782469e-02
+5.500000e-01 -8.342810e-02 -2.017618e+00 +1.097362e-02 -1.701380e-02 -8.342810e-02 -8.342810e-02 -8.147387e-02
+5.600000e-01 -7.730542e-02 -2.161735e+00 +1.157848e-02 -1.439273e-02 -7.730542e-02 -7.730542e-02 -7.411720e-02
+5.700000e-01 -7.025781e-02 -2.312525e+00 +1.215736e-02 -1.165754e-02 -7.025781e-02 -7.025781e-02 -6.577876e-02
+5.800000e-01 -6.232975e-02 -2.470161e+00 +1.270848e-02 -8.812612e-03 -6.232975e-02 -6.232975e-02 -5.649782e-02
+5.900000e-01 -5.357593e-02 -2.634819e+00 +1.323007e-02 -5.862687e-03 -5.357593e-02 -5.357593e-02 -4.633098e-02
+6.000000e-01 -4.406114e-02 -2.806674e+00 +1.372032e-02 -2.812827e-03 -4.406114e-02 -4.406114e-02 -3.535415e-02
+6.100000e-01 -3.386005e-02 -2.985904e+00 +1.417740e-02 +3.315758e-04 -3.386005e-02 -3.386005e-02 -2.366390e-02
+6.200000e-01 -2.305690e-02 -3.172690e+00 +1.459947e-02 +3.564822e-03 -2.305690e-02 -2.305690e-02 -1.137819e-02
+6.300000e-01 -1.174509e-02 -3.367212e+00 +1.498466e-02 +6.880919e-03 -1.174509e-02 -1.174509e-02 +1.363517e-03
+6.400000e-01 -2.671857e-05 -3.569655e+00 +1.533110e-02 +1.027360e-02 -2.671858e-05 -2.671857e-05 +1.440111e-02
+6.500000e-01 +1.198802e-02 -3.780202e+00 +1.563689e-02 +1.373633e-02 +1.198802e-02 +1.198802e-02 +2.755547e-02
+6.600000e-01 +2.418151e-02 -3.999041e+00 +1.590010e-02 +1.726236e-02 +2.418151e-02 +2.418151e-02 +4.063104e-02
+6.700000e-01 +3.642944e-02 -4.226360e+00 +1.611880e-02 +2.084469e-02 +3.642944e-02 +3.642944e-02 +5.341928e-02
+6.800000e-01 +4.860170e-02 -4.462348e+00 +1.629103e-02 +2.447615e-02 +4.860170e-02 +4.860170e-02 +6.570296e-02
+6.900000e-01 +6.056331e-02 -4.707199e+00 +1.641482e-02 +2.814937e-02 +6.056331e-02 +6.056331e-02 +7.726123e-02
+7.000000e-01 +7.217540e-02 -4.961105e+00 +1.648818e-02 +3.185684e-02 +7.217540e-02 +7.217540e-02 +8.787527e-02
+7.100000e-01 +8.329636e-02 -5.224261e+00 +1.650908e-02 +3.559093e-02 +8.329636e-02 +8.329636e-02 +9.733446e-02
+7.200000e-01 +9.378295e-02 -5.496865e+00 +1.647551e-02 +3.934386e-02 +9.378295e-02 +9.378295e-02 +1.054428e-01
+7.300000e-01 +1.034916e-01 -5.779115e+00 +1.638540e-02 +4.310781e-02 +1.034916e-01 +1.034916e-01 +1.120256e-01
+7.400000e-01 +1.122797e-01 -6.071212e+00 +1.623670e-02 +4.687488e-02 +1.122797e-01 +1.122797e-01 +1.169356e-01
+7.500000e-01 +1.200070e-01 -6.373357e+00 +1.602731e-02 +5.063713e-02 +1.200070e-01 +1.200070e-01 +1.200592e-01
+7.600000e-01 +1.265369e-01 -6.685755e+00 +1.575513e-02 +5.438661e-02 +1.265369e-01 +1.265369e-01 +1.213220e-01
+7.700000e-01 +1.317379e-01 -7.008611e+00 +1.541803e-02 +5.811538e-02 +1.317379e-01 +1.317379e-01 +1.206929e-01
+7.800000e-01 +1.354852e-01 -7.342132e+00 +1.501386e-02 +6.181556e-02 +1.354852e-01 +1.354852e-01 +1.181886e-01
+7.900000e-01 +1.376624e-01 -7.686527e+00 +1.454048e-02 +6.547930e-02 +1.376624e-01 +1.376624e-01 +1.138748e-01
+8.000000e-01 +1.381624e-01 -8.042008e+00 +1.399568e-02 +6.909886e-02 +1.381624e-01 +1.381624e-01 +1.078683e-01
+8.100000e-01 +1.368896e-01 -8.408785e+00 +1.337728e-02 +7.266658e-02 +1.368896e-01 +1.368896e-01 +1.003359e-01
+8.200000e-01 +1.337607e-01 -8.787074e+00 +1.268306e-02 +7.617497e-02 +1.337607e-01 +1.337607e-01 +9.149258e-02
+8.300000e-01 +1.287071e-01 -9.177091e+00 +1.191077e-02 +7.961668e-02 +1.287071e-01 +1.287071e-01 +8.159788e-02
+8.400000e-01 +1.216753e-01 -9.579052e+00 +1.105816e-02 +8.298453e-02 +1.216753e-01 +1.216753e-01 +7.095089e-02
+8.500000e-01 +1.126291e-01 -9.993178e+00 +1.012296e-02 +8.627155e-02 +1.126291e-01 +1.126291e-01 +5.988367e-02
+8.600000e-01 +1.015507e-01 -1.041969e+01 +9.102870e-03 +8.947099e-02 +1.015507e-01 +1.015507e-01 +4.875340e-02
+8.700000e-01 +8.844160e-02 -1.085881e+01 +7.995577e-03 +9.257636e-02 +8.844160e-02 +8.844160e-02 +3.793342e-02
+8.800000e-01 +7.332427e-02 -1.131076e+01 +6.798751e-03 +9.558140e-02 +7.332427e-02 +7.332427e-02 +2.780338e-02
+8.900000e-01 +5.624289e-02 -1.177577e+01 +5.510042e-03 +9.848015e-02 +5.624289e-02 +5.624289e-02 +1.873874e-02
+9.000000e-01 +3.726438e-02 -1.225406e+01 +4.127080e-03 +1.012670e-01 +3.726438e-02 +3.726438e-02 +1.109993e-02
+9.100000e-01 +1.647912e-02 -1.274587e+01 +2.647477e-03 +1.039365e-01 +1.647912e-02 +1.647912e-02 +5.221554e-03
+9.200000e-01 -5.998374e-03 -1.325143e+01 +1.068827e-03 +1.064837e-01 -5.998374e-03 -5.998374e-03 +1.401847e-03
+9.300000e-01 -3.002904e-02 -1.377097e+01 -6.112955e-04 +1.089039e-01 -3.002904e-02 -3.002904e-02 -1.071969e-04
